Student_ID,Math_Grade,Programming_Grade,Database_Grade,Networking_Grade,SoftSkills_Grade,Attendance_Rate,Study_Hours_Weekly,Previous_GPA
1059,0.0,0.7542116926886491,0.4775748397939846,0.8407380660568364,0.6534122033895434,0.0770191725121866,0.4871794871794872,0.5425707089953554
1060,0.5303429812340608,0.6187181255951941,0.6260250564849934,0.9011943541872272,0.5472199028729471,0.5017117729681425,0.6666666666666666,0.5441287127033195
1061,0.5749053060105536,0.7029020515939852,0.8735646745455001,0.3519172172626261,0.06108228784551972,0.7962483138786481,0.28205128205128205,0.8221703962267409
1062,0.49236906396641417,0.2093610117333789,0.9845845537391282,0.2347959281564826,0.5140876614784536,0.5038147478215117,0.15384615384615385,1.0
1063,0.8844719648258696,0.13239006365421463,0.7675752496168653,0.7811118539294049,0.8098006375201602,0.05032462684798222,0.051282051282051294,0.7659564601741898
1064,0.5524479373966527,0.009961597436838332,0.4151208650570231,0.27291708343149074,0.46049650572860124,0.07305023754425533,0.23076923076923078,1.0
1065,0.4991121055766062,0.3476640786691247,0.4187310358919783,0.8234066647425171,0.05070215432592762,0.40374616652986506,0.8461538461538461,1.0
1066,0.6832520303455419,0.5881761672318782,0.7367135879239464,0.42257826405860704,0.7895511390673756,0.2959271703446149,0.6153846153846154,0.7002700462876462
1067,0.4006198671933889,0.38952629051124094,0.23513658962650125,0.6675832683678407,0.20103050928187427,0.23288288324785122,0.8717948717948718,1.0
1068,0.865801650318996,0.43498054554064486,0.10612058160908172,0.09276890457750281,0.25864057282560804,0.2816098090298307,0.3846153846153846,0.7702270982722835
1069,0.3539284215994279,0.9039690917406489,0.3516253481020188,0.6236788461915408,0.16414707404615725,0.8052352009689564,0.02564102564102566,0.09084270392856242
1070,0.9957244427449569,0.3453204695711171,0.2838677362630157,0.4507448817625405,0.3306762075721593,0.9312565963397029,0.5897435897435898,0.8882564968977332
1071,0.8447313385413987,0.5118729890347644,0.2929872618905139,0.5862456569009276,0.7598424024442368,0.4059804732973039,0.23076923076923078,0.11053766838046275
1072,0.44127409432853126,0.7828682782393066,0.22993846876586083,0.16560255314250522,0.5210133097381544,0.9080887892934929,0.9487179487179487,0.7118131352438527
1073,0.3053693167681836,0.39384625756163677,0.03735966775882027,0.7372464259996354,0.20456968792875874,0.3221899134124764,0.5384615384615384,0.8425748980841944
1074,0.8751327158735727,0.6205040511322635,0.013005827319386765,0.8637861020054078,0.8816674688444607,0.4774713859088159,0.641025641025641,0.07635181926437484
1075,0.7987336183895496,0.8619676964485163,0.9882436956276208,0.21456663741013976,0.883430045992292,0.22651360432482592,0.9743589743589742,0.2742180492092101
1076,0.8143152291910535,0.9495550462271396,0.4251828215646593,0.09294902357801654,0.8743711066295775,0.6418706041077799,0.6666666666666666,1.0
1077,0.8440458670115236,0.14314492213221625,0.3814949044107135,0.02052027160033204,0.23869372322289495,0.9811188951634721,0.717948717948718,0.7385921215758328
1078,0.0,0.9265087903700087,0.6784566261925327,0.6418796736789663,0.452446646081203,0.6048064586210092,0.9487179487179487,0.2928780181210656
1079,0.5536525509836585,0.4898917695547285,0.21449928471040464,0.6068314983469796,0.9894877250492101,0.35858803652456783,0.4871794871794872,0.8281680758618649
1080,0.38299445250859315,0.25486486034906036,0.9502726521668166,0.5461392581089188,0.7751974625630732,0.6492281266288354,0.6666666666666666,0.7150577316813144
1081,0.9086471607348876,0.45674835438042055,0.7857472734082118,0.22984836695330485,0.025760163730001284,0.12317890146964394,0.4871794871794872,0.6003846547959294
1082,0.7399526914115977,0.9802176847841346,0.08494042383367134,0.38958530579091827,0.06403184690980385,0.8905985501765487,0.46153846153846156,1.0
1083,0.5342596553171262,0.490396048671998,0.4149338250437787,0.5941520389394241,0.4652169297623613,0.5041768561301666,0.4871794871794872,0.8194640772429816
1084,0.34619573550756366,0.3257202907018166,0.8790361044390282,0.4959643145366602,0.913251128237864,0.4503246691456705,0.8717948717948718,0.44845049338409304
1085,0.5202496689438842,0.631874081526784,0.9450144322429954,0.9893863121785107,0.540448338052649,0.5871394465107292,0.02564102564102566,0.959937117994165
1086,0.530239565834605,0.23667670788636047,0.4650314125604251,0.13387355386096106,0.4993069506211484,0.6261439711429441,0.7435897435897436,1.0
1087,0.8147366115566046,0.07158308943949537,0.6118526622102878,0.6953129877157975,0.10454922947365597,0.07192173610552843,0.8461538461538461,0.14704982779464582
1088,0.7499836313763936,0.12486131105487702,0.16299471554611517,0.40306372804469354,0.6592546410194383,0.6841043078697314,0.5384615384615384,0.23779074020549185
1089,0.9256072045818027,0.1240233098711187,0.9917090826414454,0.42706146188116717,0.8255969743473311,0.24245120258109576,0.051282051282051294,0.2566707381040133
1090,0.6336710511400115,0.1479979843604678,0.2279916605403856,0.7178760986488515,0.3811906821469778,0.7155085188411313,0.1282051282051282,0.8288089372104482
1091,0.3856149881998187,0.1348578884710488,0.9430030687789817,0.6925913284647578,0.7788190286469089,0.8243290825324275,0.358974358974359,0.7226019285274293
1092,0.8032269568387808,0.6393848827169875,0.648289280039376,0.9928737722195182,0.9688482526048273,0.8057120098074174,0.6666666666666666,0.7418167624876343
1093,0.8366698340361208,0.17812342218420624,0.6061465343599413,0.1257887114945187,0.20344799966104443,0.5537023722224731,0.23076923076923078,1.0
1094,0.6963231811811742,0.34271950381635513,0.5105700705710452,0.10138520800597878,0.5249813962321105,0.5213003113684817,0.20512820512820512,0.9308331434510903
1095,0.843832600035896,0.8965624081193431,0.22698420340952924,0.7246501448197833,0.2873335145763991,0.1431779979457145,0.8205128205128205,0.15032179813028768
1096,0.648852283125244,0.4716474578097752,0.17254155975666424,0.577983869613161,0.7961679035303216,0.7770368316778608,0.7948717948717948,0.41480283975025045
1097,0.6692085937946389,0.6661996535965229,0.21674401084490785,0.27226855562491253,0.5795796868032582,0.27199362363009183,0.1282051282051282,0.520665722694088
1098,0.6022445520980199,0.168515994728278,0.182506860691158,0.07657407874810068,0.6369200969388159,0.49777430158576463,0.8974358974358974,0.4731682315918425
1099,0.31936615291973613,0.18858376236354762,0.7789491644748163,0.08284349613414149,0.8012588392742411,0.28488658173370174,0.02564102564102566,0.8024256560520232
1100,0.37738247274102815,0.036415552019692043,0.34710346052339097,0.8953335589720797,0.3968370216396385,0.13411053479748203,0.717948717948718,1.0
1101,0.3235940148892379,0.16511447031828602,0.05319667402350314,0.18957242140523073,0.9191571806451121,0.6309282866235134,0.07692307692307693,0.36486788787655544
1102,0.749176715540195,0.27531129199767684,0.9695204666918122,0.32172031846382915,0.5347404316415363,0.054439665347142285,0.0,0.6609747479478588
1103,0.5226229178995332,0.17322977295811165,0.8837296194015871,0.2245317772733772,0.15735391777959384,0.7502772911595442,0.46153846153846156,0.9470918910169032
1104,0.6592460349999292,0.08448570304341912,0.9279403373416837,0.353499852415516,0.6986148375713827,0.31827242507423936,0.641025641025641,0.49756796041614015
1105,0.9399253281696801,0.11657674699979687,0.9954690577326675,0.06652962847683713,0.7965773438165308,0.00012332843447249164,0.6153846153846154,0.19872166612102338
1106,0.4768528905183407,0.4583994803855033,0.169894146690516,0.518366361405084,0.31713987468367855,0.5122397085158384,0.23076923076923078,0.5683140964781851
1107,0.5901744444040334,0.20269782339251358,0.39347648944988317,0.06470948384948999,0.8608893277825581,0.04694311576790078,0.358974358974359,0.06273438902016615
1108,0.8329879650953647,0.36141395259968284,0.7574845476626582,0.8010399111366142,0.9101552066067379,0.27676425239794855,0.5384615384615384,1.0
1109,0.4624360481605519,0.5012485585629123,0.6949209475944196,0.23162199163409852,0.27703695075844215,0.7085170570420559,0.5128205128205128,0.08634178871186604
1110,0.3556373236357096,0.6891495274107788,0.14978366817514271,0.5394210372100601,0.9880104897326806,0.06281560197278391,0.5384615384615384,0.5243553119678169
1111,0.5053145104631265,0.03485138874898297,0.8153992483629866,0.8811527004212749,0.14000431173786587,0.8411696745207445,0.8974358974358974,0.6344798359133229
1112,0.4148981261126489,0.7987034841468998,0.22072034786437983,0.6508291328810931,0.20168641466701298,0.003816649338718614,0.8461538461538461,1.0
1113,0.9554938223326023,0.6263464519963391,0.2200939291004132,0.5323323820742065,0.1837858984965658,0.24735413270418027,0.7435897435897436,0.19619658315527033
1114,0.8699685499783177,0.07750790991956164,0.5349909383948646,0.3226872189965921,0.8979267307748456,0.7425191167392479,0.6153846153846154,0.13405399628633663
1115,0.7470616412275365,0.8732379980118634,0.5912674486988188,0.3313978060505696,0.6567517519445422,0.31695288872981975,0.6923076923076923,0.006703555502933445
1116,0.9145261275645528,0.9207653404186757,0.578342293991986,0.6695298053739873,0.15146730743773984,0.10210444158457066,0.0,0.18360867409937598
1117,0.8668393278114536,0.05672470187294065,0.08702779426076807,0.9957712526477005,0.4414634195706113,0.3610131841741676,0.07692307692307693,0.2458852505883149
1118,0.4327300822680725,0.2735901427837671,0.8773694491448178,0.6618446073298077,0.6175168090850945,0.2709752986428311,0.15384615384615385,0.7557766307104777
1119,0.9293681048112811,0.805527902609871,0.2621085403287495,0.5572795242407702,0.08240391713411177,0.5038147478215117,0.20512820512820512,0.2608622738844587
1120,0.6808927227286521,0.7473001617184107,0.1252671988529031,0.7309927310964206,0.886282035266205,0.31402424056454226,0.8974358974358974,0.020934795488362412
1121,0.0,0.18077739971517087,0.8887193890474097,0.4642485885185726,0.8069832921946295,0.7906529830301751,0.46153846153846156,0.9919115284479251
1122,0.9318529528033076,0.2057283212497228,0.955994587320032,0.05720269916998266,0.5067468045304742,0.8938186692914557,0.0,0.4365913046702893
1123,0.525188799677418,0.36764682485701244,0.8619509974817683,0.561815013995407,0.9715145519497229,0.434758244084286,0.23076923076923078,0.4222584656414591
1124,0.37890230564914995,0.48226096120534817,0.8090470944740171,0.9590784544037263,0.41876187474097726,0.9119293448240747,0.8974358974358974,0.360564747740065
1125,0.461828956385688,0.616653197995658,0.6539157047446098,0.17292696314150074,0.9886029665081285,0.3781348290782903,0.20512820512820512,1.0
1126,0.6019397904431506,0.36608066497804254,0.5489510331563523,0.6901481679314838,0.6704632166434726,0.9661834762756197,0.7948717948717948,0.20112748053746776
1127,0.8769288976544585,0.460164100446023,0.08250271000418402,0.1986831615030224,0.637009500470551,0.08947390733400828,0.7948717948717948,1.0
1128,0.0,0.7465075141210118,0.40575554078879067,0.535216326976965,0.16540331362949867,0.6885160182323123,0.1282051282051282,0.9319073514338084
1129,0.30637528016380466,0.03220946847834372,0.3697921015888211,0.09391562578440865,0.8857904127024966,0.49488659289297254,0.9487179487179487,0.08833981983070471
1130,0.6607772034464711,0.24902873563628353,0.25622979404838137,0.44934130279815193,0.4285505644539036,0.38848826265636516,0.41025641025641024,1.0
1131,0.0,0.7122176494851882,0.7224727012501224,0.7566304246047697,0.1616588797644296,0.6340893937677584,0.23076923076923078,0.3230878151563049
1132,0.45772962217949903,0.8949730251166186,0.4936638666365148,0.34603872954182463,0.011110495333276682,0.705390812309132,0.6666666666666666,0.11496373351223221
1133,0.38580571242525313,0.5095495236692549,0.07652915460907367,0.6649321807728223,0.5616320286880377,0.004361189297190204,0.8717948717948718,0.9951588341744858
1134,0.5389849281834158,0.5300864926667153,0.2164393199247731,0.7961093485553863,0.529076480151223,0.16730798883257747,0.5128205128205128,0.8474356119221497
1135,0.9647880290791244,0.10304639435425761,0.6820881760301007,0.928481961442047,0.7222139474176462,0.7145999464875615,0.6153846153846154,0.7396814035486418
1136,0.5288464321447318,0.4449670676022523,0.0715864837312647,0.23255654354992966,0.8941720667467797,0.6678368618442055,0.6923076923076923,0.18410184509946526
1137,0.6664353914167075,0.5305927618401931,0.8509696083064513,0.39803638882609355,0.07832140080561045,0.968156888223788,0.358974358974359,0.5725843727125836
1138,0.7960334515659611,0.23901307446533676,0.49293060638848624,0.1499280119217467,0.7344316806365291,0.762697056245574,0.07692307692307693,0.9364276224263993
1139,0.5572851519299655,0.26591802210183096,0.4782897475795654,0.9941072888294609,0.18699265302992674,0.9528485536474104,0.717948717948718,0.3619438364167199
1140,0.9850987171269953,0.37449252734635435,0.5907323413770331,0.9283042442705836,0.8618932757213155,0.7040713315187043,0.20512820512820512,0.371659524136948
1141,0.9785320270794867,0.015515422987715133,0.8242962564343139,0.5393659847391647,0.8225385870685137,0.2986949485266358,0.6666666666666666,0.0
1142,0.4786045635557485,0.3190148933297992,0.34477453904450533,0.8429206885800185,0.542553192770093,0.10558460002770298,0.641025641025641,0.20609980285748308
1143,0.6512812817452023,0.2078373695102827,0.676816431926494,0.5202738386177073,0.7130469520920778,0.7835287670157446,0.46153846153846156,1.0
1144,0.5131418571812324,0.32445983828825925,0.5639082841284238,0.6234038701777,0.3147134426214864,0.645551848200374,0.6923076923076923,0.5283179792712115
1145,0.5018598264030217,0.11569869265231186,0.26354470451923834,0.0863266442048955,0.4724980677036006,0.04828014877753184,0.41025641025641024,1.0
1146,0.32743335543716234,0.8902703576166093,0.8785450696484745,0.755733145783529,0.8251278367753515,0.36082932848752713,0.4871794871794872,0.47286272992081246
1147,0.7302914582969445,0.5918690822069619,0.7968898573616983,0.12510457340853304,0.4605219814093583,0.9588888944525907,1.0,0.857687356966817
1148,0.655101456878381,0.6778012485147049,0.6571433958084221,0.8268768790353078,0.35842946860311553,0.5014881607228984,0.9743589743589742,0.335799421548847
1149,0.3376981687018621,0.7884137565251546,0.8503409492214096,0.782621780835747,0.4956846941381772,0.43366757110391985,0.5641025641025641,0.43443992409353094
1150,0.4975025472614341,0.49624891664827714,0.8671462916976076,0.708979698573311,0.8317809591012794,0.45869286513397556,0.7948717948717948,0.22595373720305922
1151,0.9404173395784734,0.08269465553999295,0.7073318923029446,0.03310335516083546,0.3356999736452635,0.20932968434169208,0.8205128205128205,0.4142671640307788
1152,0.4700079446682837,0.5351042080280206,0.8366971493714659,0.3013780300473489,0.17325814263325912,0.3695050400186132,0.10256410256410256,0.6553861448143486
1153,0.40341307572898166,0.5850844043942938,0.696379853496184,0.261166383044302,0.7148290940329004,0.3706135536494596,0.8461538461538461,1.0
1154,0.6457972529322762,0.7444660175434539,0.6789528575609252,0.3586651127583345,0.8294959175768327,0.052458309999879216,1.0,0.796274195351769
1155,0.9948546214428753,0.429136449816418,0.61708154736837,0.0848377066066181,0.09968319095646638,0.7692412313545908,0.2564102564102564,0.23621637817327423
1156,0.4717619491046254,0.12355547460279076,0.7519320268695031,0.9383098341262663,0.23977827025576914,0.4174072442041957,0.051282051282051294,0.05037450857048309
1157,0.0,0.2805224683072726,0.15451903597914046,0.5532788613454778,0.141272544660206,0.8239733957334582,0.8205128205128205,0.14841809105548254
1158,0.837256921932528,0.3602205230199232,0.8807982943870918,0.30378571198215204,0.34851184373076494,0.8522033556423415,0.2564102564102564,0.6738369043599327
1159,0.4686542354618992,0.6444522822186887,0.8717208989298766,0.3956905641603909,0.4515528037069271,0.2124478462390187,0.3846153846153846,0.9178828880197117
1160,0.8137589159466971,0.5689422629138869,0.024442376911772423,0.4461573990385245,0.7518683721385201,0.6587851000257586,0.4358974358974359,1.0
1161,0.5602070122862592,0.3532004534421814,0.8254383525886981,0.6002999822222082,0.6535873946201206,0.4733070806552012,0.7435897435897436,0.015276296834181635
1162,0.7462892895295817,0.9867323737515301,0.12461856050251091,0.5149694526926889,0.6231820658588135,0.8820775401822555,0.23076923076923078,0.625902162481703
1163,0.7471502455474851,0.6041116120830505,0.33201366555845807,0.9206580066318182,0.3529727131325301,0.2162026967647701,0.4358974358974359,0.5633952259773721
1164,0.0,0.23374346586707023,0.7426724729457848,0.49616190097791674,0.8450606321271804,0.6792897393003042,0.9487179487179487,0.7864611799250661
1165,0.3650003352807424,0.09763023875212679,0.1566858008298196,0.9937802083665102,0.47261807150291113,0.6090748359019774,0.46153846153846156,0.6702517755272858
1166,0.889090198482727,0.14895915355406136,0.8175450054928499,0.8523583203143328,0.9835667254716077,0.29593817798380995,0.8974358974358974,0.8237828027060604
1167,0.5271420316469206,0.24251752129239318,0.8317908857005898,0.20629707267598435,0.6364771032006921,0.13688916280906205,0.3076923076923077,0.7889034604215491
1168,0.43269381974778903,0.15682001866955236,0.505320281642196,0.931916083363453,0.12546845550082408,0.6530588333476995,0.051282051282051294,0.1371619579597827
1169,0.33016856128890004,0.18283350884944444,0.0014539255459801725,0.1137019482972989,0.6787716908303151,0.7402074543779812,0.23076923076923078,0.9595088817847465
1170,0.7171568012496243,0.28184824654028134,0.2836657616204353,0.818216776058245,0.3255336466325145,0.316308671426075,0.9487179487179487,0.1446552217549263
1171,0.7781270510038274,0.16957492276409775,0.6153877270456227,0.3792522737231901,0.6889839016717979,0.6462367311740581,0.0,0.8376247437416279
1172,0.3131536500915649,0.8965393093241991,0.9816711624234542,0.87903763132742,0.0684957568169624,0.3959867924343402,0.6666666666666666,0.4974804009511854
1173,0.6617238945672044,0.07597509082323745,0.6303570600403086,0.8690714582301489,0.17438489092390652,0.714761132258274,0.17948717948717952,0.6151704252453055
1174,0.46081639876035074,0.5224468531111555,0.25627986807405784,0.8066360608906633,0.8594384392409232,0.5038147478215117,0.41025641025641024,1.0
1175,0.7553407365433009,0.4077687220896619,0.6325614179676302,0.7906632977085128,0.2270054479176794,0.8921578887135596,0.20512820512820512,1.0
1176,0.42414526418951853,0.9825753126149306,0.5380186269970786,0.30293640365174085,0.8406270370368537,0.2880289695492314,0.1282051282051282,0.9813573008261293
1177,0.7875347439123165,0.10793732090605684,0.7792115359911533,0.07808133427857428,0.27942317362805147,0.3685818343703561,0.6153846153846154,0.61071079155245
1178,0.5735392181436284,0.3951655577888082,0.1026076941924195,0.4017185868561443,0.645270758871422,0.05820783783802619,0.9743589743589742,0.8830469659702836
1179,0.9604408200045691,0.9696033803701178,0.7602894752059148,0.17113983109297254,0.6968555124914034,0.11174538702134418,0.6923076923076923,0.6140216806573707
1180,0.39822578059210656,0.865126637737988,0.5393069455343023,0.6951185756376057,0.5142407036325951,0.5169828631949495,0.8205128205128205,1.0
1181,0.5414127098935733,0.8164523804707895,0.9633758838774888,0.34455972799055173,0.3056182746834575,0.26816853999817414,0.9230769230769231,0.48137626175610004
1182,0.38130927682124005,0.2545216122538619,0.3388045052509188,0.9771513995960217,0.212380652529913,0.8373029367387214,0.20512820512820512,1.0
1183,0.9519736629605828,0.16707663741148943,0.6311699182192974,0.6408753588121738,0.03181922450099939,0.014713988998772076,0.4358974358974359,1.0
1184,0.9186616276602624,0.6672904957799033,0.9322399202487301,0.8232722551875629,0.3042455879674283,0.3799147231417007,0.5128205128205128,0.8895066843942269
1185,0.482937433716079,0.9293109250056577,0.09811193866393603,0.1299393113255472,0.6556150247538334,0.338074558682132,0.02564102564102566,0.3327842666927099
1186,0.7657599262673979,0.5548576344690723,0.9374692003111111,0.8629996762498138,0.9425150581598781,0.01935840615332962,0.9487179487179487,0.15479866898495087
1187,0.8763713559558995,0.5697807684241933,0.6867408465156142,0.9240396952983458,0.8750010237196549,0.12462980060422824,1.0,1.0
1188,0.6920486605150857,0.27670690515713964,0.06324659499293117,0.48621187276912187,0.7692130930314708,0.4145392039764396,0.8974358974358974,0.19532987143729852
1189,0.6740749833061109,0.7686382674405374,0.29766857853160106,0.6059862831755107,0.7917336565064937,0.49393505226820233,0.9230769230769231,1.0
